ID,Resolution,WSI,Class,Image_path
10024,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_527.jpg
10025,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_722.jpg
10026,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_280.jpg
10027,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_761.jpg
10028,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_27.jpg
10029,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_123.jpg
10030,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_672.jpg
10031,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_563.jpg
10032,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_783.jpg
10033,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_732.jpg
10034,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_625.jpg
10035,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_611.jpg
10036,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_598.jpg
10037,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_306.jpg
10038,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_742.jpg
10039,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_767.jpg
10040,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_656.jpg
10041,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_39.jpg
10042,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_52.jpg
10043,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_73.jpg
10044,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_122.jpg
10045,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_365.jpg
10046,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_636.jpg
10047,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_294.jpg
10048,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_763.jpg
10049,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_404.jpg
10050,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_154.jpg
10051,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_3.jpg
10052,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_249.jpg
10053,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_298.jpg
10054,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_214.jpg
10055,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_504.jpg
10056,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_748.jpg
10057,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_176.jpg
10058,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_449.jpg
10059,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_165.jpg
10060,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_791.jpg
10061,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_751.jpg
10062,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_616.jpg
10063,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_498.jpg
10064,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_552.jpg
10065,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_542.jpg
10066,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_208.jpg
10067,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_161.jpg
10068,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_595.jpg
10069,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_253.jpg
10070,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_303.jpg
10071,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_302.jpg
10072,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_143.jpg
10073,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_207.jpg
10074,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_690.jpg
10075,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_236.jpg
10076,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_319.jpg
10077,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_770.jpg
10078,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_188.jpg
10079,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_483.jpg
10080,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_641.jpg
10081,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_325.jpg
10082,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_314.jpg
10083,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_32.jpg
10084,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_517.jpg
10085,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_196.jpg
10086,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_55.jpg
10087,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_86.jpg
10088,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_316.jpg
10089,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_507.jpg
10090,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_715.jpg
10091,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_106.jpg
10092,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_120.jpg
10093,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_335.jpg
10094,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_458.jpg
10095,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_741.jpg
10096,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_463.jpg
10097,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_430.jpg
10098,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_490.jpg
10099,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_414.jpg
10100,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_584.jpg
10101,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_26.jpg
10102,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_588.jpg
10103,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_194.jpg
10104,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_521.jpg
10105,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_433.jpg
10106,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_240.jpg
10107,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_737.jpg
10108,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_765.jpg
10109,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_129.jpg
10110,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_494.jpg
10111,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_345.jpg
10112,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_422.jpg
10113,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_47.jpg
10114,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_549.jpg
10115,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_359.jpg
10116,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_779.jpg
10117,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_747.jpg
10118,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_496.jpg
10119,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_642.jpg
10120,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_615.jpg
10121,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_8.jpg
10122,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_488.jpg
10123,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_565.jpg
10124,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_15.jpg
10125,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_530.jpg
10126,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_405.jpg
10127,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_579.jpg
10128,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_375.jpg
10129,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_338.jpg
10130,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_614.jpg
10131,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_676.jpg
10132,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_736.jpg
10133,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_644.jpg
10134,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_601.jpg
10135,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_374.jpg
10136,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_264.jpg
10137,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_766.jpg
10138,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_774.jpg
10139,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_596.jpg
10140,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_456.jpg
10141,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_160.jpg
10142,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_171.jpg
10143,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_162.jpg
10144,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_354.jpg
10145,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_57.jpg
10146,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_543.jpg
10147,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_482.jpg
10148,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_590.jpg
10149,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_175.jpg
10150,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_464.jpg
10151,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_190.jpg
10152,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_695.jpg
10153,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_486.jpg
10154,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_437.jpg
10155,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_135.jpg
10156,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_440.jpg
10157,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_493.jpg
10158,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_705.jpg
10159,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_531.jpg
10160,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_58.jpg
10161,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_254.jpg
10162,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_367.jpg
10163,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_541.jpg
10164,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_186.jpg
10165,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_586.jpg
10166,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_628.jpg
10167,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_167.jpg
10168,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_109.jpg
10169,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_752.jpg
10170,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_323.jpg
10171,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_782.jpg
10172,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_322.jpg
10173,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_111.jpg
10174,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_66.jpg
10175,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_512.jpg
10176,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_790.jpg
10177,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_183.jpg
10178,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_465.jpg
10179,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_581.jpg
10180,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_727.jpg
10181,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_72.jpg
10182,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_609.jpg
10183,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_495.jpg
10184,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_424.jpg
10185,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_462.jpg
10186,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_441.jpg
10187,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_675.jpg
10188,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_538.jpg
10189,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_745.jpg
10190,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_629.jpg
10191,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_19.jpg
10192,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_550.jpg
10193,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_18.jpg
10194,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_508.jpg
10195,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_136.jpg
10196,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_592.jpg
10197,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_603.jpg
10198,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_147.jpg
10199,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_0.jpg
10200,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_680.jpg
10201,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_192.jpg
10202,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_201.jpg
10203,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_256.jpg
10204,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_559.jpg
10205,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_582.jpg
10206,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_34.jpg
10207,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_74.jpg
10208,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_510.jpg
10209,10x,!2_S001_2,gyx,source_data_patch_use/gyx/gyx-10X/!2_S001_2/x=43779_y=33662_w=18530_h=11736/patch_28.jpg
